job_title,job_title-href,location,skills,company
Embedded Software Engineer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DkQcpAuBn-oLQHjQ4qJ5KT53dPCef3xXQC8PlJzD-Jaz0kmhchwSXOg3CtSOvEcJsd0R6l0YiannTJzHQeW2euG-U1yj0rVA9VZqP0YSG-_EfUqI47MZ1tmc8trO099O_JNJLJTZi4Wqu3VIW5u84hSgxIt7Xt0wTsM83ib1jpCZIdSzH05tet5Ix2A804Hu93zkKYGYvdozGukO1WlF0XpNxNHKO6c3ha2Hlc_6CMCJ8kqMIiL0y6TTu-HLH1UsIPLZmvNBJT_sB_RL8mOOnXvJK1yTELdgiZZ2xpR-7zNq0GXxx-ouUI-mpykYjDOTV9iDRjPV2u4RwfqI8_qgiQFbllHa7gc1xbG9tHbRUAQ9GortSnce5VG8gyWayXGXslh2wm5FTpXNiojD0x5qdxqMdLv_cBG1e6W7oqnxG6kHcPlI1AdjLxruVtOkWMyrzfTCtmXvIa1iofPccJAezhMNPw33OEul9HVWyBLGQ71mq3PJYDeLYlDyCIqeERC693DPZ8Bth_mQy4bQK5XFeAXy59cjsZrwyEVVqbsb0JQ4wsHc5A8tQEIvXBulzoKC8k49V0IL9pQpyRdJdL025hQGVeTMYuyBR-AdcJlZsJ3crwNXCclcniGVKtIOOnI5GzFmjLf3swVwX1HbxpvB6rIJLXWiY5ycrByXD4QVHYvvwfVzli6XmC&xkcb=SoAr6_M31FleiSRNTh0IbzkdCdPP&camk=4HOcmqOLYrCgUF4rJQH-PQ==&p=3&fvj=0&vjs=3,,,"City Theatrical, Inc."
Software Integration Engineer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C2UqQsN_C8hZ1DQBbsmGuHUeVo3zFU1aao86AVotM2yCGUNnmQ-EPg8hzuRCKw2l1LP0ugC529jtB8OSHrwB1DRDfhru9aqLeX2BxCpuZueyM-KIVMUHsOphzpvXw1dkZktRGfjpvVRUgQy5yt9LCKcu6K3ewzsEKyvoWg15kj7drANn_S1rGWLTGF7MpDBst6McMhdBX44Db5kWhI2eoLy17prAiglEkCgDVkgtHZF_1MpFQUt7Gxm1aPZ5tLM2rYq3wA9pshVsGGLACmkBn-VM9PMnYOqBX6Y5IguJixjPgpfZLK1xcbf5moW6yqk9pm0_gNkcAQ8_6e6hry1PPfKwCnK1Rd6bk_Nk79Uwx3DFTS4K3Hc-H0Ie-Fnw_deqLChFz0rND1yVinFUQVXv2FjwSKL2dDQZorHl3feOYm_k8os1J2QmTPSKTDp8AqF0QlPJSJ16ab-IsE4hr94BnUN_EeStlCfNAZXV1O-NO75-nUTsVd4iASVJ8dSHXQERHd5yO2GzoCzxoS4U-lEIjZ_rL_kQ9PPjnP70o8tkytG3ehOb8POdo8aSO5pTR4fEjZfm1GbOsQH38MzDBHzjkU_WnYFg3Z3vN2hjp-oWFDe6Scqejs6iYA2B9AK8_KktNBHaTWD4_TSNwiMaH2-gpjKxj2s0rKlrB3L_C6Ki4nnzL0ucGB3djJ&xkcb=SoCf6_M31FleiSRNTh0JbzkdCdPP&camk=nUmJqO2E8ri_UM0d38xp8g==&p=2&fvj=0&vjs=3,"1110 Rosecrans Street, San Diego, CA 92106",,
Software Integration Engineer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C2UqQsN_C8hZ1DQBbsmGuHUeVo3zFU1aao86AVotM2yCGUNnmQ-EPg8hzuRCKw2l1LP0ugC529jtB8OSHrwB1DRDfhru9aqLeX2BxCpuZueyM-KIVMUHsOphzpvXw1dkZktRGfjpvVRUgQy5yt9LCKcu6K3ewzsEKyvoWg15kj7drANn_S1rGWLTGF7MpDBst6McMhdBX44Db5kWhI2eoLy17prAiglEkCgDVkgtHZF_1MpFQUt7Gxm1aPZ5tLM2rYq3wA9pshVsGGLACmkBn-VM9PMnYOqBX6Y5IguJixjPgpfZLK1xcbf5moW6yqk9pm0_gNkcAQ8_6e6hry1PPfKwCnK1Rd6bk_Nk79Uwx3DFTS4K3Hc-H0Ie-Fnw_deqLChFz0rND1yVinFUQVXv2FjwSKL2dDQZorHl3feOYm_k8os1J2QmTPSKTDp8AqF0QlPJSJ16ab-IsE4hr94BnUN_EeStlCfNAZXV1O-NO75-nUTsVd4iASVJ8dSHXQERHd5yO2GzoCzxoS4U-lEIjZ_rL_kQ9PPjnP70o8tkytG3ehOb8POdo8aSO5pTR4fEjZfm1GbOsQH38MzDBHzjkU_WnYFg3Z3vN2hjp-oWFDe6Scqejs6iYA2B9AK8_KktNBHaTWD4_TSNwiMaH2-gpjKxj2s0rKlrB3L_C6Ki4nnzL0ucGB3djJ&xkcb=SoCf6_M31FleiSRNTh0JbzkdCdPP&camk=nUmJqO2E8ri_UM0d38xp8g==&p=2&fvj=0&vjs=3,,Firmware (Required),
Software Integration Engineer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C2UqQsN_C8hZ1DQBbsmGuHUeVo3zFU1aao86AVotM2yCGUNnmQ-EPg8hzuRCKw2l1LP0ugC529jtB8OSHrwB1DRDfhru9aqLeX2BxCpuZueyM-KIVMUHsOphzpvXw1dkZktRGfjpvVRUgQy5yt9LCKcu6K3ewzsEKyvoWg15kj7drANn_S1rGWLTGF7MpDBst6McMhdBX44Db5kWhI2eoLy17prAiglEkCgDVkgtHZF_1MpFQUt7Gxm1aPZ5tLM2rYq3wA9pshVsGGLACmkBn-VM9PMnYOqBX6Y5IguJixjPgpfZLK1xcbf5moW6yqk9pm0_gNkcAQ8_6e6hry1PPfKwCnK1Rd6bk_Nk79Uwx3DFTS4K3Hc-H0Ie-Fnw_deqLChFz0rND1yVinFUQVXv2FjwSKL2dDQZorHl3feOYm_k8os1J2QmTPSKTDp8AqF0QlPJSJ16ab-IsE4hr94BnUN_EeStlCfNAZXV1O-NO75-nUTsVd4iASVJ8dSHXQERHd5yO2GzoCzxoS4U-lEIjZ_rL_kQ9PPjnP70o8tkytG3ehOb8POdo8aSO5pTR4fEjZfm1GbOsQH38MzDBHzjkU_WnYFg3Z3vN2hjp-oWFDe6Scqejs6iYA2B9AK8_KktNBHaTWD4_TSNwiMaH2-gpjKxj2s0rKlrB3L_C6Ki4nnzL0ucGB3djJ&xkcb=SoCf6_M31FleiSRNTh0JbzkdCdPP&camk=nUmJqO2E8ri_UM0d38xp8g==&p=2&fvj=0&vjs=3,,Analysis skills (Required),
Software Integration Engineer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C2UqQsN_C8hZ1DQBbsmGuHUeVo3zFU1aao86AVotM2yCGUNnmQ-EPg8hzuRCKw2l1LP0ugC529jtB8OSHrwB1DRDfhru9aqLeX2BxCpuZueyM-KIVMUHsOphzpvXw1dkZktRGfjpvVRUgQy5yt9LCKcu6K3ewzsEKyvoWg15kj7drANn_S1rGWLTGF7MpDBst6McMhdBX44Db5kWhI2eoLy17prAiglEkCgDVkgtHZF_1MpFQUt7Gxm1aPZ5tLM2rYq3wA9pshVsGGLACmkBn-VM9PMnYOqBX6Y5IguJixjPgpfZLK1xcbf5moW6yqk9pm0_gNkcAQ8_6e6hry1PPfKwCnK1Rd6bk_Nk79Uwx3DFTS4K3Hc-H0Ie-Fnw_deqLChFz0rND1yVinFUQVXv2FjwSKL2dDQZorHl3feOYm_k8os1J2QmTPSKTDp8AqF0QlPJSJ16ab-IsE4hr94BnUN_EeStlCfNAZXV1O-NO75-nUTsVd4iASVJ8dSHXQERHd5yO2GzoCzxoS4U-lEIjZ_rL_kQ9PPjnP70o8tkytG3ehOb8POdo8aSO5pTR4fEjZfm1GbOsQH38MzDBHzjkU_WnYFg3Z3vN2hjp-oWFDe6Scqejs6iYA2B9AK8_KktNBHaTWD4_TSNwiMaH2-gpjKxj2s0rKlrB3L_C6Ki4nnzL0ucGB3djJ&xkcb=SoCf6_M31FleiSRNTh0JbzkdCdPP&camk=nUmJqO2E8ri_UM0d38xp8g==&p=2&fvj=0&vjs=3,,Agile,
Software Integration Engineer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C2UqQsN_C8hZ1DQBbsmGuHUeVo3zFU1aao86AVotM2yCGUNnmQ-EPg8hzuRCKw2l1LP0ugC529jtB8OSHrwB1DRDfhru9aqLeX2BxCpuZueyM-KIVMUHsOphzpvXw1dkZktRGfjpvVRUgQy5yt9LCKcu6K3ewzsEKyvoWg15kj7drANn_S1rGWLTGF7MpDBst6McMhdBX44Db5kWhI2eoLy17prAiglEkCgDVkgtHZF_1MpFQUt7Gxm1aPZ5tLM2rYq3wA9pshVsGGLACmkBn-VM9PMnYOqBX6Y5IguJixjPgpfZLK1xcbf5moW6yqk9pm0_gNkcAQ8_6e6hry1PPfKwCnK1Rd6bk_Nk79Uwx3DFTS4K3Hc-H0Ie-Fnw_deqLChFz0rND1yVinFUQVXv2FjwSKL2dDQZorHl3feOYm_k8os1J2QmTPSKTDp8AqF0QlPJSJ16ab-IsE4hr94BnUN_EeStlCfNAZXV1O-NO75-nUTsVd4iASVJ8dSHXQERHd5yO2GzoCzxoS4U-lEIjZ_rL_kQ9PPjnP70o8tkytG3ehOb8POdo8aSO5pTR4fEjZfm1GbOsQH38MzDBHzjkU_WnYFg3Z3vN2hjp-oWFDe6Scqejs6iYA2B9AK8_KktNBHaTWD4_TSNwiMaH2-gpjKxj2s0rKlrB3L_C6Ki4nnzL0ucGB3djJ&xkcb=SoCf6_M31FleiSRNTh0JbzkdCdPP&camk=nUmJqO2E8ri_UM0d38xp8g==&p=2&fvj=0&vjs=3,,,CTSi
Firmware Engineer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AtAQC-2R9S4f8Aaaf9hSqzrhsTSfwT2a-3VPNU2cKZ75Bd9CAUVnVViQH3Dv9pNVKusQSQKrNEUnBTI1we94JRX8XYYLG3ZwZmqxfdhq7NC4trqty1-195oWHKKk-pofWhQycEbK5uiNuK6z7xPzStsY_D9OSF0OjG-3C_JyJ1KbTE6gYvQgqYP67QMW3Vx9lSG0plxdkREeZQZE1VlVfS5nGeXhRMidwpLaJp5PW4LmlqrAL3Nn5SfLjpie9UF4FwYrJ4fsj7dL3NwFlP2uBnK3ly7u-K5yisEyHjoQhunTZNcWLghkjI2ijsY04egrXUNo9JxAsY2i7kXfLjcYqak2Fht4bqONCWdXf0FJ-L69JEjhFWxp3u_zcWAHvUDeKi86yxeeiS_-_LxRc0fA3E7TjIuKjUZP60K5RT0h1gIH6XMJCJIXox0PLXRE8P6lXXv5VZcRNLQmvGwfLDAGkzrzOdnvmo2ADhLSP4a-AyC9i66JQ_rWxlEX732svy52AUOKK-uoKyYiNwFIir3Z7XBZBAHAZIHvYHbRPHW-akUZJ6Dw0RfIP4tZ83ZUc84LNGRA8ehjw_yj1f3TFF3qhNgn7BrhlbADbmBL07YODQFHXZ4ETlg63W5IIMowDLCxEQxHW8h-h47NGnjbJMFDRjlQGCdid11xWCJDQs4lg58A==&xkcb=SoAC6_M31FleiSRNTh0KbzkdCdPP&camk=nUmJqO2E8rizrlUjzSc4Kw==&p=1&fvj=0&vjs=3,"340 Storke Road, Goleta, CA 93117",,
Firmware Engineer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AtAQC-2R9S4f8Aaaf9hSqzrhsTSfwT2a-3VPNU2cKZ75Bd9CAUVnVViQH3Dv9pNVKusQSQKrNEUnBTI1we94JRX8XYYLG3ZwZmqxfdhq7NC4trqty1-195oWHKKk-pofWhQycEbK5uiNuK6z7xPzStsY_D9OSF0OjG-3C_JyJ1KbTE6gYvQgqYP67QMW3Vx9lSG0plxdkREeZQZE1VlVfS5nGeXhRMidwpLaJp5PW4LmlqrAL3Nn5SfLjpie9UF4FwYrJ4fsj7dL3NwFlP2uBnK3ly7u-K5yisEyHjoQhunTZNcWLghkjI2ijsY04egrXUNo9JxAsY2i7kXfLjcYqak2Fht4bqONCWdXf0FJ-L69JEjhFWxp3u_zcWAHvUDeKi86yxeeiS_-_LxRc0fA3E7TjIuKjUZP60K5RT0h1gIH6XMJCJIXox0PLXRE8P6lXXv5VZcRNLQmvGwfLDAGkzrzOdnvmo2ADhLSP4a-AyC9i66JQ_rWxlEX732svy52AUOKK-uoKyYiNwFIir3Z7XBZBAHAZIHvYHbRPHW-akUZJ6Dw0RfIP4tZ83ZUc84LNGRA8ehjw_yj1f3TFF3qhNgn7BrhlbADbmBL07YODQFHXZ4ETlg63W5IIMowDLCxEQxHW8h-h47NGnjbJMFDRjlQGCdid11xWCJDQs4lg58A==&xkcb=SoAC6_M31FleiSRNTh0KbzkdCdPP&camk=nUmJqO2E8rizrlUjzSc4Kw==&p=1&fvj=0&vjs=3,,FPGA (Required),
Firmware Engineer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AtAQC-2R9S4f8Aaaf9hSqzrhsTSfwT2a-3VPNU2cKZ75Bd9CAUVnVViQH3Dv9pNVKusQSQKrNEUnBTI1we94JRX8XYYLG3ZwZmqxfdhq7NC4trqty1-195oWHKKk-pofWhQycEbK5uiNuK6z7xPzStsY_D9OSF0OjG-3C_JyJ1KbTE6gYvQgqYP67QMW3Vx9lSG0plxdkREeZQZE1VlVfS5nGeXhRMidwpLaJp5PW4LmlqrAL3Nn5SfLjpie9UF4FwYrJ4fsj7dL3NwFlP2uBnK3ly7u-K5yisEyHjoQhunTZNcWLghkjI2ijsY04egrXUNo9JxAsY2i7kXfLjcYqak2Fht4bqONCWdXf0FJ-L69JEjhFWxp3u_zcWAHvUDeKi86yxeeiS_-_LxRc0fA3E7TjIuKjUZP60K5RT0h1gIH6XMJCJIXox0PLXRE8P6lXXv5VZcRNLQmvGwfLDAGkzrzOdnvmo2ADhLSP4a-AyC9i66JQ_rWxlEX732svy52AUOKK-uoKyYiNwFIir3Z7XBZBAHAZIHvYHbRPHW-akUZJ6Dw0RfIP4tZ83ZUc84LNGRA8ehjw_yj1f3TFF3qhNgn7BrhlbADbmBL07YODQFHXZ4ETlg63W5IIMowDLCxEQxHW8h-h47NGnjbJMFDRjlQGCdid11xWCJDQs4lg58A==&xkcb=SoAC6_M31FleiSRNTh0KbzkdCdPP&camk=nUmJqO2E8rizrlUjzSc4Kw==&p=1&fvj=0&vjs=3,,matching qualificationGit (Required),
Firmware Engineer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AtAQC-2R9S4f8Aaaf9hSqzrhsTSfwT2a-3VPNU2cKZ75Bd9CAUVnVViQH3Dv9pNVKusQSQKrNEUnBTI1we94JRX8XYYLG3ZwZmqxfdhq7NC4trqty1-195oWHKKk-pofWhQycEbK5uiNuK6z7xPzStsY_D9OSF0OjG-3C_JyJ1KbTE6gYvQgqYP67QMW3Vx9lSG0plxdkREeZQZE1VlVfS5nGeXhRMidwpLaJp5PW4LmlqrAL3Nn5SfLjpie9UF4FwYrJ4fsj7dL3NwFlP2uBnK3ly7u-K5yisEyHjoQhunTZNcWLghkjI2ijsY04egrXUNo9JxAsY2i7kXfLjcYqak2Fht4bqONCWdXf0FJ-L69JEjhFWxp3u_zcWAHvUDeKi86yxeeiS_-_LxRc0fA3E7TjIuKjUZP60K5RT0h1gIH6XMJCJIXox0PLXRE8P6lXXv5VZcRNLQmvGwfLDAGkzrzOdnvmo2ADhLSP4a-AyC9i66JQ_rWxlEX732svy52AUOKK-uoKyYiNwFIir3Z7XBZBAHAZIHvYHbRPHW-akUZJ6Dw0RfIP4tZ83ZUc84LNGRA8ehjw_yj1f3TFF3qhNgn7BrhlbADbmBL07YODQFHXZ4ETlg63W5IIMowDLCxEQxHW8h-h47NGnjbJMFDRjlQGCdid11xWCJDQs4lg58A==&xkcb=SoAC6_M31FleiSRNTh0KbzkdCdPP&camk=nUmJqO2E8rizrlUjzSc4Kw==&p=1&fvj=0&vjs=3,,PCB,
Firmware Engineer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AtAQC-2R9S4f8Aaaf9hSqzrhsTSfwT2a-3VPNU2cKZ75Bd9CAUVnVViQH3Dv9pNVKusQSQKrNEUnBTI1we94JRX8XYYLG3ZwZmqxfdhq7NC4trqty1-195oWHKKk-pofWhQycEbK5uiNuK6z7xPzStsY_D9OSF0OjG-3C_JyJ1KbTE6gYvQgqYP67QMW3Vx9lSG0plxdkREeZQZE1VlVfS5nGeXhRMidwpLaJp5PW4LmlqrAL3Nn5SfLjpie9UF4FwYrJ4fsj7dL3NwFlP2uBnK3ly7u-K5yisEyHjoQhunTZNcWLghkjI2ijsY04egrXUNo9JxAsY2i7kXfLjcYqak2Fht4bqONCWdXf0FJ-L69JEjhFWxp3u_zcWAHvUDeKi86yxeeiS_-_LxRc0fA3E7TjIuKjUZP60K5RT0h1gIH6XMJCJIXox0PLXRE8P6lXXv5VZcRNLQmvGwfLDAGkzrzOdnvmo2ADhLSP4a-AyC9i66JQ_rWxlEX732svy52AUOKK-uoKyYiNwFIir3Z7XBZBAHAZIHvYHbRPHW-akUZJ6Dw0RfIP4tZ83ZUc84LNGRA8ehjw_yj1f3TFF3qhNgn7BrhlbADbmBL07YODQFHXZ4ETlg63W5IIMowDLCxEQxHW8h-h47NGnjbJMFDRjlQGCdid11xWCJDQs4lg58A==&xkcb=SoAC6_M31FleiSRNTh0KbzkdCdPP&camk=nUmJqO2E8rizrlUjzSc4Kw==&p=1&fvj=0&vjs=3,,,Santa Barbara Imaging Systems
Lead Software Engineer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BzRHTH7HxtGxUiGoVKVhHLuta0ayw5Bjhu7Cgfhm_dVMx8E1UWluVPFPAoGrgU0Q6qd2T0Wz_pDCjmGEBt0A2Mgoa3pAL-TVnS7YK4nH_0PqvIm6jAA70UcEiJMcMTqZLfXgYVutSGlYtWhxBS30G9scgi5wexJYW-Qth37Z8QkuK5xSWwoej_SGuhvz2DN3yrYOtxybKOIPDJoT-rkTDZ7JcabHSdXU-oIiT4ATgVfmJqbDywlvYnuXiysDdG79x2mCl00wFx9FXVEF9pzKiSZiq7HdYPEwa9T7lxi75GTf1x2BnkqViVb5SRJkRaxyHDioOJxhTDg9P9kBuxsE2PPRZMx_YjDR91Pp-A_Qvc6hLnEmfRCJBzNPktZDgJno911MRjaK3dxuqmMVX20SnRw7ZrZk-i3Oee6cH9woJUd-jyqlS2t0pJxsrOEtKUTS639t5kujsHkcwVOirtQAk3ikDFuZmYFxrrkd42JGi1nSCSbZXvSQGM4l4WiARTn9EiaeO626gYYzqY9cRtltrCThJ3lWGcaDt22mlVhBmtU8_g-Gqi7sPGdre35XqkPakYKtoIhjnYiaq6O6N3RsOzKg3flb6ByjXc9-htbNzEyxD_YYwbn9l-jZFjQVKUZih_B57FonkFAsYDDDa19Oy9xQQsLb_vyKeIG-6XxtCvEVwn0L0oKX1BKjucP2aeqHsAqXUYZ_PRvGRrzS1-52OlZ12W1c0IbdHNcwA7w_1ozP402ItRnVMzQ6I4wwDo5qCfwLckli9jdbL-QfMEK0yYPnXGtBYr5OE=&xkcb=SoC26_M31FleiSRNTh0LbzkdCdPP&camk=ethIe0s0hef845T5fDsiqg==&p=0&fvj=0&vjs=3,,Writing skills,
Lead Software Engineer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BzRHTH7HxtGxUiGoVKVhHLuta0ayw5Bjhu7Cgfhm_dVMx8E1UWluVPFPAoGrgU0Q6qd2T0Wz_pDCjmGEBt0A2Mgoa3pAL-TVnS7YK4nH_0PqvIm6jAA70UcEiJMcMTqZLfXgYVutSGlYtWhxBS30G9scgi5wexJYW-Qth37Z8QkuK5xSWwoej_SGuhvz2DN3yrYOtxybKOIPDJoT-rkTDZ7JcabHSdXU-oIiT4ATgVfmJqbDywlvYnuXiysDdG79x2mCl00wFx9FXVEF9pzKiSZiq7HdYPEwa9T7lxi75GTf1x2BnkqViVb5SRJkRaxyHDioOJxhTDg9P9kBuxsE2PPRZMx_YjDR91Pp-A_Qvc6hLnEmfRCJBzNPktZDgJno911MRjaK3dxuqmMVX20SnRw7ZrZk-i3Oee6cH9woJUd-jyqlS2t0pJxsrOEtKUTS639t5kujsHkcwVOirtQAk3ikDFuZmYFxrrkd42JGi1nSCSbZXvSQGM4l4WiARTn9EiaeO626gYYzqY9cRtltrCThJ3lWGcaDt22mlVhBmtU8_g-Gqi7sPGdre35XqkPakYKtoIhjnYiaq6O6N3RsOzKg3flb6ByjXc9-htbNzEyxD_YYwbn9l-jZFjQVKUZih_B57FonkFAsYDDDa19Oy9xQQsLb_vyKeIG-6XxtCvEVwn0L0oKX1BKjucP2aeqHsAqXUYZ_PRvGRrzS1-52OlZ12W1c0IbdHNcwA7w_1ozP402ItRnVMzQ6I4wwDo5qCfwLckli9jdbL-QfMEK0yYPnXGtBYr5OE=&xkcb=SoC26_M31FleiSRNTh0LbzkdCdPP&camk=ethIe0s0hef845T5fDsiqg==&p=0&fvj=0&vjs=3,,Web development,
Lead Software Engineer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BzRHTH7HxtGxUiGoVKVhHLuta0ayw5Bjhu7Cgfhm_dVMx8E1UWluVPFPAoGrgU0Q6qd2T0Wz_pDCjmGEBt0A2Mgoa3pAL-TVnS7YK4nH_0PqvIm6jAA70UcEiJMcMTqZLfXgYVutSGlYtWhxBS30G9scgi5wexJYW-Qth37Z8QkuK5xSWwoej_SGuhvz2DN3yrYOtxybKOIPDJoT-rkTDZ7JcabHSdXU-oIiT4ATgVfmJqbDywlvYnuXiysDdG79x2mCl00wFx9FXVEF9pzKiSZiq7HdYPEwa9T7lxi75GTf1x2BnkqViVb5SRJkRaxyHDioOJxhTDg9P9kBuxsE2PPRZMx_YjDR91Pp-A_Qvc6hLnEmfRCJBzNPktZDgJno911MRjaK3dxuqmMVX20SnRw7ZrZk-i3Oee6cH9woJUd-jyqlS2t0pJxsrOEtKUTS639t5kujsHkcwVOirtQAk3ikDFuZmYFxrrkd42JGi1nSCSbZXvSQGM4l4WiARTn9EiaeO626gYYzqY9cRtltrCThJ3lWGcaDt22mlVhBmtU8_g-Gqi7sPGdre35XqkPakYKtoIhjnYiaq6O6N3RsOzKg3flb6ByjXc9-htbNzEyxD_YYwbn9l-jZFjQVKUZih_B57FonkFAsYDDDa19Oy9xQQsLb_vyKeIG-6XxtCvEVwn0L0oKX1BKjucP2aeqHsAqXUYZ_PRvGRrzS1-52OlZ12W1c0IbdHNcwA7w_1ozP402ItRnVMzQ6I4wwDo5qCfwLckli9jdbL-QfMEK0yYPnXGtBYr5OE=&xkcb=SoC26_M31FleiSRNTh0LbzkdCdPP&camk=ethIe0s0hef845T5fDsiqg==&p=0&fvj=0&vjs=3,,Unit testing,
.Net (C#) Full Stack Developer -1996,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D8Jb8FrMv5g0riKH_Qe6pdZa4Hc6EBCRtNpbaYo78JtyrnOsUslhby8vsA8FaHqbdEb-BkHSvDWeGMEMolDjTXCCB_Xa15t_yp_DvmsunAtMviFk-VMgbun4NeRAZkkNLO8for3r0XNX1jsLDv6LCI9rjjAc0Myqijug-Fhv1F_o6Rp525s-DmRTCq6oZwWOTgwBEqC37zZKzaXsSZNsFcyypLJAdmYsz1ztAeIz4Yil0KVJTyBchPWJUWg-JLSenUewJBvHSqCDyYO_Kr60uwFDeJuGtxMutx-0yJrvnYyhEkBOzorWWNoLuAGVFa1uDy8lnWJ-3Y2ZRPez0l6j4A3H5crRd7J1anSsw02Z1O0-c5miQOrLYnP8WEDw1cHF0eV2HgIUeNuLK_GPwQWXt8pr5HpNZf3ZPVPbQpdOcerR_2i8LyBQ-HSr8B52YWDi8MUmYP2gYW1avmtydq03Rr59MvDlibuNkl8gOuCLW6iovbF6rWvTgkP-Rq42K-TQLgzY7QJZ38I6Y6Ant82F4oQ-qA44Zh5SDyBjO-fjue63G_O3I7PWujrYG85e1gP2kVj8qEmDGMCpXoVAngjW_QM4h62XNE2e2BAPy23YokIiAMEKYxX5SnNkyAn-P9pl1bNbXJt1ZPZilmlu71nIN8f-bbJ0RdgRg7ezLJTRWNvO1vxNpXefYVP8OkoPv9CAxSAKBDCWkbEyEeTuVR3rFLEpUK-2-5M7k=&xkcb=SoCR6_M31FlxSMRNWZ0FbzkdCdPP&camk=nUmJqO2E8riKKPkLU7j02g==&p=14&fvj=0&vjs=3,"2000 Wyoming Boulevard SE, Kirtland AFB, NM 87117",,
.Net (C#) Full Stack Developer -1996,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D8Jb8FrMv5g0riKH_Qe6pdZa4Hc6EBCRtNpbaYo78JtyrnOsUslhby8vsA8FaHqbdEb-BkHSvDWeGMEMolDjTXCCB_Xa15t_yp_DvmsunAtMviFk-VMgbun4NeRAZkkNLO8for3r0XNX1jsLDv6LCI9rjjAc0Myqijug-Fhv1F_o6Rp525s-DmRTCq6oZwWOTgwBEqC37zZKzaXsSZNsFcyypLJAdmYsz1ztAeIz4Yil0KVJTyBchPWJUWg-JLSenUewJBvHSqCDyYO_Kr60uwFDeJuGtxMutx-0yJrvnYyhEkBOzorWWNoLuAGVFa1uDy8lnWJ-3Y2ZRPez0l6j4A3H5crRd7J1anSsw02Z1O0-c5miQOrLYnP8WEDw1cHF0eV2HgIUeNuLK_GPwQWXt8pr5HpNZf3ZPVPbQpdOcerR_2i8LyBQ-HSr8B52YWDi8MUmYP2gYW1avmtydq03Rr59MvDlibuNkl8gOuCLW6iovbF6rWvTgkP-Rq42K-TQLgzY7QJZ38I6Y6Ant82F4oQ-qA44Zh5SDyBjO-fjue63G_O3I7PWujrYG85e1gP2kVj8qEmDGMCpXoVAngjW_QM4h62XNE2e2BAPy23YokIiAMEKYxX5SnNkyAn-P9pl1bNbXJt1ZPZilmlu71nIN8f-bbJ0RdgRg7ezLJTRWNvO1vxNpXefYVP8OkoPv9CAxSAKBDCWkbEyEeTuVR3rFLEpUK-2-5M7k=&xkcb=SoCR6_M31FlxSMRNWZ0FbzkdCdPP&camk=nUmJqO2E8riKKPkLU7j02g==&p=14&fvj=0&vjs=3,,KeyLogic Systems,
